Id,Name,Level,Class,SubClass,VendorBuy,VendorSell,MarketValue,MinBuyout,Quantity,NumAuctions,HistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionHistoricalPrice,RegionSaleAvg,RegionAvgDailySold,RegionSaleRate,,0
55673,Dandred Hood,104,Armor,Leather,389310,77862,3340836,3329900,8,8,9654063,9501609,9721221,1,11159098,0,0,0,,
55674,Haldarr Hood,104,Armor,Leather,390659,78131,11407696,1.00E+07,2,2,11208558,8694972,8835221,1,11886107,0,0,0,,
55675,Ravenholdt Hood,105,Armor,Leather,394273,78854,4342054,6807100,2,2,10636581,7014410,6807098,1,7962944,0,0,0,,
55676,Nighthaven Hood,107,Armor,Leather,374168,74833,0,0,0,0,0,1108089012,586776050,1,1132620787,0,0,0,,
55677,Stagalbog Britches,101,Armor,Leather,437588,87517,128991261,163484100,1,1,65147593,49066332,46679278,1,64829246,0,0,0,,
55678,Mosshide Britches,102,Armor,Leather,460221,92044,2353543,0,0,0,6244281,22338542,27940902,1,24881270,0,0,0,,
55679,Yojamba Britches,102,Armor,Leather,461952,92390,18882097,1.00E+07,2,2,19225662,17357829,20906441,1,20683101,0,0,0,,
55680,Aboraz Britches,103,Armor,Leather,466501,93300,46186304,69182600,1,1,43805604,22237136,25981705,1,23374467,0,0,0,,
55681,Rocktusk Britches,104,Armor,Leather,497897,99579,10477318,4209600,2,2,47758829,26438345,27865989,1,26206234,0,0,0,,
55682,Dandred Britches,104,Armor,Leather,499749,99949,6959324,6341900,2,2,11630657,5806889,6341942,1,7039368,0,0,0,,
55683,Haldarr Britches,104,Armor,Leather,501601,100320,12577318,26783000,5,5,8261772,12165724,13391507,1,14077742,0,0,0,,
55684,Ravenholdt Britches,105,Armor,Leather,506313,101262,2388572,5706900,4,4,13193631,6702261,6209930,1,8949325,0,0,0,,
55685,Nighthaven Britches,107,Armor,Leather,516737,103347,0,0,0,0,0,2161048392,2278386340,1,2541390129,0,0,0,,
55686,Stagalbog Shoulders,101,Armor,Leather,338630,67726,36359553,15505000,1,1,68887952,42728704,47385475,1,48980025,0,0,0,,
55687,Mosshide Shoulders,102,Armor,Leather,356100,71220,48001466,84937600,1,1,59799698,49487207,57183083,1,76008331,0,0,0,,
55688,Yojamba Shoulders,102,Armor,Leather,357396,71479,4484597,20502500,1,1,13876635,23066934,21897874,1,29289216,0,0,0,,
55689,Aboraz Shoulders,103,Armor,Leather,360837,72167,54599146,17203400,2,2,127229519,13762743,14480161,1,18489411,0,0,0,,
55690,Rocktusk Shoulders,104,Armor,Leather,385114,77022,25001941,10005500,2,2,23805893,12366249,16864450,1,18536724,0,0,0,,
55691,Dandred Shoulders,104,Armor,Leather,386500,77300,26455518,37609300,1,1,13563080,14916640,15172097,1,13995295,0,0,0,,
55692,Haldarr Shoulders,104,Armor,Leather,360271,72054,9292848,12404700,3,3,7459830,9857922,12698243,1,10331455,0,0,0,,
55693,Ravenholdt Shoulders,105,Armor,Leather,363712,72742,12625054,8290600,4,4,48391007,7323368,8290553,1,8226112,0,0,0,,
55694,Nighthaven Shoulders,107,Armor,Leather,371294,74258,0,0,0,0,0,4571026030,4804987160,1,4866884990,0,0,0,,
55695,Stagalbog Waistband,101,Armor,Leather,218383,43676,167054686,168229300,1,1,192211442,162448821,116256022,1,195686481,0,0,0,,
55696,Mosshide Waistband,102,Armor,Leather,229661,45932,153251104,0,0,0,138324296,127478685,118438616,1,142794796,0,0,0,,
55697,Yojamba Waistband,102,Armor,Leather,230531,46106,18827491,16094900,4,4,22928330,20915983,21514512,1,22992711,0,0,0,,
55698,Aboraz Waistband,103,Armor,Leather,232808,46561,21750836,36600400,2,2,21004270,17177374,21887382,1,20170734,0,0,0,,
55699,Rocktusk Waistband,104,Armor,Leather,248508,49701,38394646,42866500,3,3,28738993,26178042,29785969,1,34841972,0,0,0,,
55700,Dandred Waistband,104,Armor,Leather,249414,49882,7336507,3504800,4,4,10769360,11751366,12170286,1,13730484,0,0,0,,
55701,Haldarr Waistband,104,Armor,Leather,250346,50069,8530327,7351900,4,4,25493758,8756461,8969722,1,10502670,0,0,0,,
55702,Ravenholdt Waistband,105,Armor,Leather,252704,50540,7805616,7835800,2,2,22064084,10787079,11364690,1,11801972,0,0,0,,
55703,Nighthaven Waistband,107,Armor,Leather,257940,51588,0,0,0,0,999999999,4857094370,3975797820,1,5629352970,0,0,0,,
56483,Darkbrand Bracers,103,Armor,Leather,113788,22757,15948300,15948300,2,2,14350316,5755932,7280901,1,8288464,0,0,0,,
56484,Darkbrand Gloves,106,Armor,Leather,148251,29650,243630515,240630000,2,2,243924601,100308456,96243568,1,113262726,0,0,0,,
56491,Darkbrand Boots,104,Armor,Leather,185643,37128,81531558,74255900,2,2,67233573,21726354,22302555,2,27084754,0,0,0,,
56495,Darkbrand Shoulders,104,Armor,Leather,188397,37679,23014766,20006500,5,5,232015745,32317548,34060383,2,45977858,0,0,0,,
56499,Darkbrand Belt,103,Armor,Leather,123883,24776,36340185,52392300,2,2,39479017,14899537,15792562,2,19373768,0,0,0,,
56505,Darkbrand Helm,104,Armor,Leather,181503,36300,114464873,114464800,4,4,115377041,15638793,16236983,1,18859796,0,0,0,,
56509,Darkbrand Chestguard,104,Armor,Leather,246145,49229,591297893,496017800,3,3,692392937,40826189,29761483,2,64520438,0,0,0,,
56513,Darkbrand Leggings,108,Armor,Leather,370654,74130,225912896,204673600,2,2,248450816,43357004,40600914,1,56838167,0,0,0,,
56522,Bloodied Leather Bracers,108,Armor,Leather,156533,31306,0,0,0,0,0,8939259320,7098273650,1,5432203610,0,0,0,,
56530,Bloodied Leather Boots,108,Armor,Leather,246623,49324,0,0,0,0,0,21132704,2.20E+07,1,83825680,0,0,0,,
56531,Bloodied Leather Shoulders,108,Armor,Leather,247524,49504,0,0,0,0,0,500620000,999990000,1,824891747,0,0,0,,
56536,Lightning Lash,108,Armor,Leather,237535,47507,361752700,361752700,1,1,352202197,271567003,258102584,1,220392760,0,0,0,,
56537,Belt of Nefarious Whispers,108,Armor,Leather,238384,47676,1123275098,1123249600,1,1,1211369687,382402200,377424344,1,393135329,0,0,0,,
56542,Bloodied Leather Belt,108,Armor,Leather,156516,31303,0,0,0,0,0,0,0,0,554881453,0,0,0,,
56561,Chestguard of Nature's Fury,108,Armor,Leather,447145,89429,727888620,727327100,1,1,629057987,332029069,361129457,1,297579703,0,0,0,,
56562,Assassin's Chestplate,108,Armor,Leather,448787,89757,474523080,474997500,1,1,525239619,259826736,260850253,1,265031416,0,0,0,,
58234,Footpad's Vest,1,Armor,Leather,12,2,957027001,0,0,0,351546452,463864372,462056895,1,186395685,0,0,0,,
58238,Lookout's Vest,1,Armor,Leather,12,2,50905460,50000100,1,1,88423070,188079638,230381500,1,141261800,0,0,0,,
58246,Thug Vest,1,Armor,Leather,13,2,376971145,2.00E+08,2,2,304058202,194678055,139091871,1,240520304,0,0,0,,
58482,Treads of Fleeting Joy,108,Armor,Leather,2393400,176410,67648599,0,0,0,995538829,140951986,154351250,1,202283133,0,0,0,,
58484,Fading Violet Sandals,108,Armor,Leather,2411300,177724,18775357,0,0,0,136822933,54748545,63252647,1,77830755,0,0,0,,
59453,Camouflage Bio-Optic Killshades,108,Armor,Leather,2588573,517714,0,0,0,0,0,337038855,360795594,1,330999098,0,0,0,,
59455,Agile Bio-Optic Killshades,108,Armor,Leather,2608289,521657,396769506,387700000,2,2,388060507,349454081,397464427,1,385819190,0,0,0,,
59467,Hide of Chromaggus,108,Armor,Leather,689656,137931,112776258,118165100,1,1,144207488,170182806,221326204,1,162525073,0,0,0,,
60202,Tsanga's Helm,108,Armor,Leather,660027,132005,1137536,1004500,4,4,2331585,8149181,6851996,2,8865357,0,0,0,,
62079,Dirt-Caked Shoulderpads,87,Armor,Leather,82609,16521,0,0,0,0,0,168707091,162905325,1,374721321,0,0,0,,
62081,Dirt-Caked Armor,87,Armor,Leather,111164,22232,0,0,0,0,3045621436,319247017,25035150,1,707336660,0,0,0,,
62082,Dirt-Caked Pants,87,Armor,Leather,111557,22311,0,0,0,0,0,266454660,131449350,1,264565205,0,0,0,,
62086,Dirt-Caked Gloves,87,Armor,Leather,56904,11380,3430244200,0,0,0,2280843641,1034142809,734730600,1,1014756073,0,0,0,,
62087,Dirt-Caked Bracers,87,Armor,Leather,57108,11421,0,0,0,0,0,181594715,345864000,1,255831191,0,0,0,,
62088,Dirt-Caked Boots,87,Armor,Leather,85315,17063,2666422100,0,0,0,1145344650,821334312,41500,1,608768046,0,0,0,,
62089,Dirt-Caked Belt,87,Armor,Leather,53472,10694,2789833400,0,0,0,2477734966,170104052,129857400,1,489671562,0,0,0,,
62102,Dirt-Caked Leather Helmet,87,Armor,Leather,83500,16700,0,0,0,0,335508162,62289782,22531133,1,123759658,0,0,0,,
62107,Singed Belt,100,Armor,Leather,66599,13319,0,0,0,0,0,964510400,27602749000,1,1612279767,0,0,0,,
62108,Singed Armor,100,Armor,Leather,132948,26589,0,0,0,0,0,966866517,525486900,1,1275577175,0,0,0,,
62111,Singed Shoulderpads,100,Armor,Leather,100650,20130,0,0,0,0,0,38372159,90001950,1,639153859,0,0,0,,
62112,Singed Pants,100,Armor,Leather,134950,26990,0,0,0,0,0,58899758,90882400,1,38720886,0,0,0,,
62113,Singed Gloves,100,Armor,Leather,68115,13623,33219800,0,0,0,22665847,2998624,3274700,1,4100769,0,0,0,,
62114,Singed Bracers,100,Armor,Leather,68370,13674,0,0,0,0,0,35978412,2561947000,1,514251588,0,0,0,,
62115,Singed Boots,100,Armor,Leather,102159,20431,0,0,0,0,0,199666,0,0,434040067,0,0,0,,
62135,Singed Leather Helmet,100,Armor,Leather,102138,20427,0,0,0,0,0,174414356,1157052500,1,374745786,0,0,0,,
66954,Knife-Concealing Bracers,104,Armor,Leather,292936,58587,0,0,0,0,656611071,849724842,816037692,1,973352915,0,0,0,,
66959,Toraelian Spaulders,104,Armor,Leather,422360,84472,86837653,0,0,0,116181094,84893170,66750322,1,111056830,0,0,0,,
66962,Shadowskulk Leggings,104,Armor,Leather,583989,116797,89220569,7500000,1,1,202860285,86713459,109353339,1,103193676,0,0,0,,
66967,Camelhide Treads,106,Armor,Leather,455562,91112,76942340,76942400,1,1,71976047,45676260,54121658,1,58304983,0,0,0,,
66970,Safecracker's Gloves,108,Armor,Leather,317183,63436,81352400,50009900,1,1,128200942,55059185,51000446,1,67829031,0,0,0,,
66975,Hood of the Crying Rogue,108,Armor,Leather,456021,91204,55728562,5.00E+06,3,3,170841795,23332459,24004983,1,27308520,0,0,0,,
67103,Belt of Redeemed Fate,104,Armor,Leather,295549,59109,130783764,126866500,1,1,167101179,87929314,99096439,1,105300803,0,0,0,,
67112,Brittany's Ceremonial Spaulders,104,Armor,Leather,432150,86430,1725062039,2442342700,2,2,931796594,231294825,167207362,1,271573311,0,0,0,,
67121,Chestguard of the Caring Ursine,108,Armor,Leather,642599,128519,43991499,47814200,1,1,30384289,21566950,23819246,1,27314913,0,0,0,,
67127,Bracers of Caustic Purification,108,Armor,Leather,337290,67458,9194522,9064600,2,2,8020981,16846988,23117210,1,21947926,0,0,0,,
67135,Morrie's Waywalker Wrap,108,Armor,Leather,891736,178347,40310198,5.00E+06,2,2,50905551,52393858,47570854,1,44544360,0,0,0,,
67234,Thartuk's Inimitable Gauntlets,108,Armor,Leather,323135,64627,12884510,4500000,9,9,9123026,16398880,13098865,1,24691320,0,0,0,,
67236,Blazewing's Furious Kilt,108,Armor,Leather,642215,128443,14497822,2.00E+06,5,5,12593540,31365532,26554771,2,34587212,0,0,0,,
67245,Tarvus's Poison-Scarred Boots,108,Armor,Leather,478965,95793,38062995,1.00E+06,2,2,33636074,22720881,24197704,1,30531528,0,0,0,,
68745,Imbued Primal Belt,8,Armor,Leather,224,44,27468075,0,0,0,36585691,24676141,34499465,1,27328261,0,0,0,,
68750,Imbued Pioneer Belt,10,Armor,Leather,416,83,3202852,4937800,2,2,4353897,4152135,4898235,1,5496492,0,0,0,,
68751,Imbued Pioneer Bracers,10,Armor,Leather,417,83,224839,280000,2,2,1339357,2563857,2914626,1,3078754,0,0,0,,
68757,Imbued Pioneer Gloves,11,Armor,Leather,555,111,2420028,3044000,3,3,3121800,4405240,5286277,1,6135625,0,0,0,,
68758,Imbued Pioneer Boots,11,Armor,Leather,829,165,3292235,1110000,4,4,2783432,4168304,3322364,1,4495423,0,0,0,,
69798,Knotted Handwraps,108,Armor,Leather,472121,94424,0,0,0,0,0,54028830,62746118,1,57660016,0,0,0,,
69877,Belt of a Thousand Gaping Mouths,108,Armor,Leather,443598,88719,5660626,6449100,9,9,1683676,20727258,17894496,2,22982936,0,0,0,,
69942,Clutches of Evil,108,Armor,Leather,485998,97199,1843297049,1842296000,1,1,662507943,432181081,432439487,1,397719031,0,0,0,,
69943,Heavenly Gloves of the Moon,108,Armor,Leather,487776,97555,756601300,756601300,1,1,750662657,612741385,612366521,1,428141600,0,0,0,,
69951,Treads of the Craft,108,Armor,Leather,694504,138900,1114270982,1114271000,1,1,1114016683,592557494,562669157,1,562924715,0,0,0,,
69952,Ethereal Footfalls,108,Armor,Leather,697079,139415,902010400,902010400,1,1,841837876,505038790,488160195,1,496907393,0,0,0,,
70031,Bloodthirsty Wyrmhide Chest,108,Armor,Leather,340188,68037,0,0,0,0,0,950008100,0,0,46519952,0,0,0,,
70035,Bloodthirsty Wyrmhide Shoulders,108,Armor,Leather,258410,51682,0,0,0,0,0,17501050,2.50E+07,1,23728991,0,0,0,,
71025,Flickering Shoulderpads,108,Armor,Leather,692813,138562,33418595,0,0,0,37680288,22294288,20918796,1,26522968,0,0,0,,
71130,Flamebinder Bracers,108,Armor,Leather,1717200,127097,9743464,0,0,0,10053328,104538082,66500366,1,123003639,0,0,0,,
71262,Smolderskull Bindings,108,Armor,Leather,1717200,127097,36267555,54026100,1,1,42664520,42798554,28357372,1,43665604,0,0,0,,
71341,Glowing Wing Bracers,108,Armor,Leather,480520,96104,2715776,2009500,4,4,8903839,11528841,9199371,1,10536168,0,0,0,,
71640,Riplimb's Lost Collar,108,Armor,Leather,504017,100803,711391,782000,4,4,1476466,6519830,5258086,2,7092629,0,0,0,,
71985,Bladeshadow Leggings,110,Armor,Leather,969640,193928,6.70E+08,6.70E+08,1,1,6.70E+08,629596017,629385931,1,568410175,0,0,0,,
71986,Leggings of Nature's Champion,110,Armor,Leather,973335,194667,1162832500,1162832500,1,1,1121882083,809572514,817562534,1,690972645,0,0,0,,
71994,Bladeshadow Wristguards,110,Armor,Leather,517525,103505,836082115,836082100,1,1,838482977,245436308,268592214,1,249914283,0,0,0,,
71995,Bracers of Flowing Serenity,110,Armor,Leather,519383,103876,922554478,920929300,1,1,620004538,717893459,693465928,1,417858005,0,0,0,,
75080,Vicious Wyrmhide Legs,108,Armor,Leather,360313,72062,280662639,280662600,1,1,277636003,179088587,166418054,1,133620191,0,0,0,,
75099,Vicious Wyrmhide Shoulders,108,Armor,Leather,270683,54136,492740946,492740900,2,2,492740994,152786472,149923516,1,123536180,0,0,0,,
75101,Vicious Wyrmhide Boots,108,Armor,Leather,264796,52959,339073584,339069600,1,1,342219290,166965702,162178740,1,147577413,0,0,0,,
75103,Vicious Leather Chest,108,Armor,Leather,372146,74429,2.20E+08,2.20E+08,1,1,2.20E+08,148352183,183162991,1,134517198,0,0,0,,
75104,Vicious Leather Gloves,108,Armor,Leather,187801,37560,473980873,473980800,2,2,473980984,140267408,134265737,1,120229058,0,0,0,,
75105,Vicious Leather Helm,108,Armor,Leather,280558,56111,331120873,331120800,2,2,331120984,101163878,121083897,1,118239947,0,0,0,,
75106,Vicious Wyrmhide Bracers,108,Armor,Leather,178543,35708,220274500,220274500,1,1,215142523,136457729,172556524,1,140300891,0,0,0,,
75107,Vicious Wyrmhide Chest,108,Armor,Leather,356345,71269,376223300,376223300,2,2,333790213,178349189,172718951,1,148149229,0,0,0,,
75109,Vicious Wyrmhide Gloves,108,Armor,Leather,179856,35971,321531000,321531000,2,2,321531193,139039878,144355723,1,131225372,0,0,0,,
75111,Vicious Wyrmhide Helm,108,Armor,Leather,268730,53746,165422566,120009800,2,2,184523947,135602895,116035383,1,127741113,0,0,0,,
75112,Vicious Leather Legs,108,Armor,Leather,340330,68066,322844944,322855200,1,1,309920665,144725238,164035128,1,139569132,0,0,0,,
75113,Vicious Leather Shoulders,108,Armor,Leather,255724,51144,538221100,538221100,1,1,538221061,110103672,118116921,1,116868339,0,0,0,,
75117,Vicious Wyrmhide Belt,108,Armor,Leather,172449,34489,343289800,343289800,1,1,343289463,174018687,158984660,1,129701726,0,0,0,,
75127,Vicious Leather Belt,108,Armor,Leather,185159,37031,574241000,574241000,2,2,574241001,150189991,143923984,1,116431070,0,0,0,,
75130,Vicious Leather Boots,108,Armor,Leather,276624,55324,341284473,341284400,2,2,309266355,112168067,118113792,1,113355698,0,0,0,,
75131,Vicious Leather Bracers,108,Armor,Leather,186489,37297,134894876,134894900,1,1,127917848,80968348,87294990,1,78473616,0,0,0,,
76157,Waterworn Handguards,108,Armor,Leather,463317,92663,137744828,132994000,1,1,138954370,134361107,126181543,1,139425860,0,0,0,,
77172,Boots of Fungoid Growth,110,Armor,Leather,2602600,193370,140628326,0,0,0,283249771,114782200,103347121,1,159729457,0,0,0,,
77173,Rooftop Griptoes,110,Armor,Leather,2593000,192656,16467716,0,0,0,152608136,86278867,110775688,1,153069892,0,0,0,,
77320,Luminescent Bracers,110,Armor,Leather,1855200,137842,9715033,0,0,0,9435790,53827545,49993996,1,73276934,0,0,0,,
77322,Bracers of Manifold Pockets,110,Armor,Leather,1848600,137348,9714333,0,0,0,9435090,79663478,74530103,1,94061274,0,0,0,,
77534,Agile Retinal Armor,116,Armor,Leather,888135,177627,230575000,0,0,0,362342762,283355515,304823596,1,288511923,0,0,0,,
77535,Camouflage Retinal Armor,116,Armor,Leather,881421,176284,391019643,366400000,1,1,303134274,306336827,282842450,1,347855489,0,0,0,,
78238,Replica Wildheart Cowl,58,Armor,Leather,138858,27771,748349696,748030000,2,2,738983761,526514638,592082291,1,547339396,0,0,0,,
78239,Replica Wildheart Spaulders,58,Armor,Leather,135224,27044,665387117,2.50E+08,1,1,313204706,554150910,549432948,1,590655695,0,0,0,,
78240,Replica Wildheart Bracers,57,Armor,Leather,74642,14928,716322201,749670000,1,1,499529893,654639050,646791275,1,668761758,0,0,0,,
78241,Replica Wildheart Gloves,58,Armor,Leather,86202,17240,637479504,621922600,2,2,497875245,559353052,570314713,1,571378338,0,0,0,,
78242,Replica Wildheart Vest,58,Armor,Leather,173302,34660,737271282,736561000,3,3,740130734,633638191,570718136,1,694115732,0,0,0,,
78243,Replica Wildheart Boots,58,Armor,Leather,124129,24825,303887762,1.85E+08,1,1,437146737,556087118,613967522,1,578351987,0,0,0,,
78244,Replica Wildheart Belt,57,Armor,Leather,81813,16362,276907956,341621300,2,2,403079052,536342703,656879837,1,557534604,0,0,0,,
78245,Replica Wildheart Kilt,58,Armor,Leather,183064,36612,738698434,738328400,5,5,741420255,734951697,760467185,1,795348475,0,0,0,,
78246,Replica Feralheart Belt,58,Armor,Leather,89898,17979,496124181,495730000,3,3,450633841,449607871,524874603,1,481994417,0,0,0,,
78247,Replica Feralheart Spaulders,58,Armor,Leather,136847,27369,1116340960,1116336800,1,1,1116367470,505573839,633885138,1,459521846,0,0,0,,
78248,Replica Feralheart Gloves,58,Armor,Leather,115981,23196,391870909,391479000,3,3,393911953,540092284,537843107,1,576096505,0,0,0,,
78249,Replica Feralheart Cowl,58,Armor,Leather,172011,34402,748547619,748230000,2,2,748324532,527529482,463702351,1,570066786,0,0,0,,
78250,Replica Feralheart Kilt,58,Armor,Leather,183837,36767,745341795,744950000,3,3,747531694,564454736,571685267,1,701466145,0,0,0,,
78251,Replica Feralheart Boots,58,Armor,Leather,170742,34148,357753202,360003300,2,2,438190509,369366452,383524940,1,394288446,0,0,0,,
78252,Replica Feralheart Vest,58,Armor,Leather,233198,46639,749066247,749570000,1,1,729562129,546184847,453116788,1,598368107,0,0,0,,
78253,Replica Feralheart Bracers,58,Armor,Leather,90578,18115,633304054,633293400,2,2,525378397,560918902,650780438,1,637530214,0,0,0,,
78254,Replica Shadowcraft Tunic,58,Armor,Leather,187926,37585,1644601639,1506951600,2,2,1915371089,1323109741,1458585273,1,1201989301,0,0,0,,
78255,Replica Shadowcraft Bracers,57,Armor,Leather,73541,14708,1261670815,1502907000,1,1,772735422,597548619,677204806,1,623480096,0,0,0,,
78256,Replica Shadowcraft Boots,58,Armor,Leather,122305,24461,417148651,499900000,2,2,472403753,605635768,716740825,1,591593668,0,0,0,,
78257,Replica Shadowcraft Gloves,58,Armor,Leather,82467,16493,487288719,486971100,2,2,494856056,468228861,501147417,1,489763642,0,0,0,,
78258,Replica Shadowcraft Pants,58,Armor,Leather,171954,34390,719015528,718991000,2,2,720473269,1002557472,1043846965,1,967306372,0,0,0,,
78259,Replica Shadowcraft Belt,57,Armor,Leather,78827,15765,2994037619,0,0,0,1999147190,498117359,645666315,1,517959721,0,0,0,,
78260,Replica Shadowcraft Cap,58,Armor,Leather,128985,25797,3002190870,2999990000,1,1,1998910918,708192798,768911143,1,832270430,0,0,0,,
78261,Replica Shadowcraft Spaulders,58,Armor,Leather,126988,25397,2998883167,2999990000,1,1,1462799306,640915280,748773929,1,597738506,0,0,0,,
78262,Replica Darkmantle Boots,58,Armor,Leather,176494,35298,697115522,734749400,2,2,673816629,394982701,430898553,1,432648474,0,0,0,,
78263,Replica Darkmantle Cap,58,Armor,Leather,182367,36473,334534385,349900000,3,3,374057636,305296106,315120334,1,344852140,0,0,0,,
78264,Replica Darkmantle Bracers,58,Armor,Leather,96042,19208,716322201,749670000,1,1,502919226,692647795,704739050,1,706484071,0,0,0,,
78265,Replica Darkmantle Belt,58,Armor,Leather,92938,18587,720018949,749560000,1,1,468129990,339433959,417312100,1,385853696,0,0,0,,
78266,Replica Darkmantle Gloves,58,Armor,Leather,111253,22250,415983053,349900000,2,2,484374905,340291390,405497750,1,383957414,0,0,0,,
78267,Replica Darkmantle Spaulders,58,Armor,Leather,131297,26259,632777895,7.50E+08,1,1,399256723,485000848,481198658,1,546817250,0,0,0,,
78268,Replica Darkmantle Pants,58,Armor,Leather,176372,35274,7.50E+08,7.50E+08,1,1,745232101,522840389,542398800,1,517903516,0,0,0,,
78269,Replica Darkmantle Tunic,58,Armor,Leather,223797,44759,216477528,3.56E+08,3,3,546077803,457478474,450560055,1,503859677,0,0,0,,
78882,Nightblind Cinch,110,Armor,Leather,521593,104318,16890632,18678600,2,2,9443518,33269018,30070965,1,27255230,0,0,0,,
78884,Girdle of Fungal Dreams,110,Armor,Leather,525259,105051,27740770,10000600,2,2,28452390,34629762,32320549,1,23595279,0,0,0,,
81974,Silent Waistband,108,Armor,Leather,303791,60758,6657412,7877100,3,3,6202969,4047253,5249050,1,5980123,0,0,0,,
81975,Silent Shoulders,108,Armor,Leather,437296,87459,96500,0,0,0,3270568,16289860,18583168,1,18879193,0,0,0,,
81976,Silent Britches,108,Armor,Leather,608592,121718,639000,0,0,0,3668499,12494477,16139241,1,13027030,0,0,0,,
81977,Silent Hood,108,Armor,Leather,440681,88136,14624352,12239200,2,2,22484736,9791349,9832370,1,16900711,0,0,0,,
81978,Silent Gloves,108,Armor,Leather,308309,61661,26799866,0,0,0,17960031,22594572,21796382,1,16697708,0,0,0,,
81979,Silent Boots,108,Armor,Leather,432105,86421,8269718,5.00E+05,1,1,11935263,18782870,18269475,1,19591606,0,0,0,,
81980,Silent Jerkin,108,Armor,Leather,617636,123527,8991622,1500000,1,1,54979780,11979416,12254234,1,18944991,0,0,0,,
81981,Silent Bindings,108,Armor,Leather,292513,58502,31762795,0,0,0,19688770,7187520,8792333,1,11198440,0,0,0,,
82037,Whisper Bindings,108,Armor,Leather,292513,58502,8879695,0,0,0,13289175,10834830,17560046,1,13821857,0,0,0,,
82038,Whisper Boots,108,Armor,Leather,432105,86421,41579599,0,0,0,108988119,21436387,26625032,1,16158203,0,0,0,,
82039,Whisper Britches,108,Armor,Leather,608592,121718,4762653,2.00E+06,2,2,11331315,12286228,16862605,1,19677691,0,0,0,,
82040,Whisper Gloves,108,Armor,Leather,308309,61661,0,0,0,0,653332,23254109,27710047,1,17679897,0,0,0,,
82041,Whisper Hood,108,Armor,Leather,440681,88136,36297021,0,0,0,58326206,11789832,10528294,1,18363398,0,0,0,,
82042,Whisper Jerkin,108,Armor,Leather,617636,123527,21147739,24353800,1,1,21116751,20097208,19297065,1,18693834,0,0,0,,
82043,Whisper Shoulders,108,Armor,Leather,437296,87459,2284158,0,0,0,2146818,13550321,15795878,1,17076387,0,0,0,,
82044,Whisper Waistband,108,Armor,Leather,303791,60758,153242993,146027900,2,2,206495929,18046865,18881375,1,28048902,0,0,0,,
82092,Mushan Hide Bindings,110,Armor,Leather,302860,60572,5053559,0,0,0,5476932,19331664,13323324,1,20619051,0,0,0,,
82093,Mushan Hide Boots,110,Armor,Leather,447391,89478,142631751,1304200,1,1,110646417,22643373,23450943,1,34381038,0,0,0,,
82094,Mushan Hide Britches,110,Armor,Leather,630121,126024,36550193,1250000,3,3,123156763,36651408,32421625,1,54150527,0,0,0,,
82095,Mushan Hide Gloves,110,Armor,Leather,319215,63843,30244514,53953200,1,1,25680325,32451120,41254441,1,42959906,0,0,0,,
82096,Mushan Hide Hood,110,Armor,Leather,456270,91254,19078879,0,0,0,19894582,20146380,19264761,1,21844827,0,0,0,,
82097,Mushan Hide Jerkin,110,Armor,Leather,639485,127897,29348015,47512800,1,1,13159691,28188945,38891330,1,37121158,0,0,0,,
82098,Mushan Hide Shoulders,110,Armor,Leather,452765,90553,28347862,0,0,0,29824215,19715342,24590219,1,27910239,0,0,0,,
82099,Mushan Hide Waistband,110,Armor,Leather,314538,62907,27206656,0,0,0,26126114,12876701,14877732,1,24975567,0,0,0,,
82147,Swamp Bindings,112,Armor,Leather,313208,62641,25196377,0,0,0,90908279,24529579,26254137,1,36227533,0,0,0,,
82148,Swamp Boots,112,Armor,Leather,462676,92535,23080150,0,0,0,22831449,103063183,99944812,1,78938295,0,0,0,,
82149,Swamp Britches,112,Armor,Leather,651650,130330,17936107,15237800,1,1,55898378,33685527,39353383,1,37339449,0,0,0,,
82150,Swamp Gloves,112,Armor,Leather,330121,66024,0,0,0,0,1130000,23959656,30327568,1,29706546,0,0,0,,
82151,Swamp Hood,112,Armor,Leather,471858,94371,165769432,181654700,1,1,119144689,17008844,14201253,1,30163669,0,0,0,,
82152,Swamp Jerkin,112,Armor,Leather,661333,132266,0,0,0,0,0,23126087,27899831,1,29568648,0,0,0,,
82153,Swamp Shoulders,112,Armor,Leather,468234,93646,412561697,0,0,0,197362340,20478131,21827896,1,35855914,0,0,0,,
82154,Swamp Waistband,112,Armor,Leather,325284,65056,11387884,0,0,0,819745,26868071,27133558,1,38430255,0,0,0,,
82202,Thresher Bindings,112,Armor,Leather,313208,62641,6997016,3251700,5,5,3132596,6749506,5619529,1,6819212,0,0,0,,
82203,Thresher Boots,112,Armor,Leather,462676,92535,9052866,9559900,5,5,9265784,9104681,8910997,1,11699187,0,0,0,,
82204,Thresher Britches,112,Armor,Leather,651650,130330,11004967,8977400,5,5,21784649,7034038,5721579,1,12824888,0,0,0,,
82205,Thresher Gloves,112,Armor,Leather,330121,66024,13441355,24005900,1,1,7272789,12030989,12010618,1,11674298,0,0,0,,
82206,Thresher Hood,112,Armor,Leather,471858,94371,20828469,26877900,3,3,13248859,8257787,8053841,1,10727464,0,0,0,,
82207,Thresher Jerkin,112,Armor,Leather,661333,132266,11769129,19977900,2,2,19930165,8960461,8319222,1,12506469,0,0,0,,
